,clust,correct,position,list_num,subj,sess,serial_pos,hfa_short,hfa_long,ripple_exists_short,ripple_avg_short,ripple_exists_long,ripple_avg_long
90,1.0,1.0,"[1, 8, 2, 5, 10, 11, 12, 3]",16,R1024E,R1024E-0,11,-2.125206220211387,-2.2268125860323513,0.0,0.0,0.0,0.0
91,1.0,2.0,"[1, 8, 2, 5, 10, 11, 12, 3]",16,R1024E,R1024E-0,12,2.150921360973751,1.7523645171576043,0.0,0.0,0.0,0.0
92,0.0,1.0,[3],17,R1024E,R1024E-0,3,1.96244298430652,1.6822542645331289,1.0,1.0,1.0,1.0
93,1.0,1.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,1,0.6388078246065491,-1.2952095119424336,0.0,0.0,0.0,0.0
94,1.0,2.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,2,0.35648077880115364,0.9130022122358887,1.0,1.0,1.0,1.0
95,1.0,2.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,3,7.146765129273957,4.560572594688087,1.0,1.0,1.0,1.0
96,0.0,1.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,5,0.3601202734640822,0.13215465039958704,0.0,0.0,0.0,0.0
97,0.0,2.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,7,-2.1188532419507906,-0.9230439246994419,0.0,0.0,0.0,0.0
98,1.0,1.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,8,2.1359090305490165,2.2349191109868753,0.0,0.0,1.0,1.0
99,1.0,2.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,9,-1.3876910570923198,-0.262207246587751,0.0,0.0,1.0,1.0
100,0.0,2.0,"[1, 2, 9, 10, 3, 4, 5, 8, 7]",18,R1024E,R1024E-0,10,-1.4798592908436705,1.0668892301720505,0.0,0.0,1.0,1.0
101,0.0,2.0,"[5, 6, 9, 3, 2, 1]",19,R1024E,R1024E-0,1,0.12798050038757738,0.6469255178325264,0.0,0.0,0.0,0.0
102,1.0,2.0,"[5, 6, 9, 3, 2, 1]",19,R1024E,R1024E-0,2,0.7419192858930617,0.5140951514699272,0.0,0.0,0.0,0.0
103,1.0,1.0,"[5, 6, 9, 3, 2, 1]",19,R1024E,R1024E-0,5,-2.0293348909055977,-0.6965236794611707,0.0,0.0,0.0,0.0
104,0.0,2.0,"[5, 6, 9, 3, 2, 1]",19,R1024E,R1024E-0,6,0.48520748823001797,-1.524969750252256,0.0,0.0,0.0,0.0
105,0.0,2.0,"[5, 6, 9, 3, 2, 1]",19,R1024E,R1024E-0,9,1.8183683364364345,0.41072189409936505,0.0,0.0,0.0,0.0
106,1.0,1.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,1,0.1992967158178384,-0.09157068566197357,0.0,0.0,0.0,0.0
107,1.0,2.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,2,4.191197329572638,1.4870975296760662,1.0,1.0,1.0,1.0
108,1.0,1.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,3,0.9949477817373623,1.512038345998886,0.0,0.0,1.0,1.0
109,1.0,1.0,"[1, 2, 7, -999, 5, 10, 3, 12]",20,R1024E,R1024E-0,5,1.2510259737047738,0.7625927838632716,0.0,0.0,1.0,1.0
